en_curid,name,numlangs,countryCode,countryCode3,countryName,continentName,birthyear,birthcity,gender,occupation,industry,domain,dataset,TotalPageViews,L_star,StdDevPageViews,PageViewsEnglish,PageViewsNonEnglish,AverageViews,HPI
187081,"Anne Baxter",28,US,USA,"United States","North America",1923,"Michigan City",Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,1803525,4.053125222,9418.798585,1200632,602893,64411.60714,22.26523902
187094,"Shelley Winters",36,US,USA,"United States","North America",1920,"St. Louis",Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,2300628,3.922224607,8675.386586,1575323,725305,63906.33333,23.01788627
187098,"Shirley Booth",28,US,USA,"United States","North America",1898,"New York City",Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,717223,2.568794677,4133.926617,592624,124599,25615.10714,20.31073517
187245,Apelles,35,TR,TUR,Turkey,Asia,-400,Colophon,Male,PAINTER,"FINE ARTS",ARTS,OGC,672416,10.82661761,2112.346034,190400,482016,19211.88571,26.12780633
187259,"Udo Jürgens",26,AT,AUT,Austria,Europe,1934,Klagenfurt,Male,SINGER,MUSIC,ARTS,OGC,1831532,2.736253555,14361.70226,158913,1672619,70443.53846,22.31815464
187311,"Max Beckmann",26,DE,DEU,Germany,Europe,1884,Leipzig,Male,ARTIST,"FINE ARTS",ARTS,OGC,1087188,5.703134425,4136.453795,445879,641309,41814.92308,23.17083762
187358,"George Grosz",33,DE,DEU,Germany,Europe,1893,Berlin,Male,ARTIST,"FINE ARTS",ARTS,OGC,1413714,7.353291401,5192.256903,528195,885519,42839.81818,23.96917106
187387,"George I of Greece",41,DK,DNK,Denmark,Europe,1845,Copenhagen,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1688249,6.15532082,9345.423396,948420,739829,41176.80488,23.66111633
187459,"Gustave Caillebotte",28,FR,FRA,France,Europe,1848,Paris,Male,PAINTER,"FINE ARTS",ARTS,OGC,1594151,6.527010983,6858.973734,610232,983919,56933.96429,23.86248621
187477,"Joseph Henry",38,US,USA,"United States","North America",1797,Albany,Male,PHYSICIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,934897,7.78857517,6445.356989,372921,561976,24602.55263,23.50731249
187544,"Hermann Weyl",28,DE,DEU,Germany,Europe,1885,Elmshorn,Male,MATHEMATICIAN,MATH,"SCIENCE & TECHNOLOGY",OGC,500186,6.307418815,1828.318968,264571,235615,17863.78571,22.3788024
187670,"Hideki Yukawa",49,JP,JPN,Japan,Asia,1907,Tokyo,Male,PHYSICIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,1388572,5.938944108,6550.800802,208921,1179651,28338.20408,24.09781881
187688,"Soseki Natsume",37,JP,JPN,Japan,Asia,1867,Tokyo,Male,WRITER,LANGUAGE,HUMANITIES,OGC,4175800,2.512739031,15448.76385,368937,3806863,112859.4595,24.60238577
187707,"Charles VIII of Sweden",26,SE,SWE,Sweden,Europe,1409,"Ekholmen Castle",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,210188,8.157709895,603.9697891,99643,110545,8084.153846,23.16500769
187726,"Chandragupta Maurya",43,IN,IND,India,Asia,-340,Bihar,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,2596920,2.205400764,22434.5029,2242752,354168,60393.48837,23.40459402
187753,"Emperor Komei",26,JP,JPN,Japan,Asia,1831,"",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,2211284,4.011126326,9392.263159,338073,1873211,85049.38462,24.02900679
187765,"Louis III of France",38,UNK,UNK,Unknown,Unknown,860,"",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,311877,8.620503438,1403.112249,109803,202074,8207.289474,24.22095725
187807,"Demi Moore",70,US,USA,"United States","North America",1962,Roswell,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,27747931,5.408296126,160443.5952,16489947,11257984,396399.0143,23.17125241
187895,"Giacomo Meyerbeer",40,DE,DEU,Germany,Europe,1791,Berlin,Male,COMPOSER,MUSIC,ARTS,OGC,726715,11.35777667,2747.851716,261930,464785,18167.875,24.36636912
188094,"Nikolaas Tinbergen",37,NL,NLD,Netherlands,Europe,1907,"The Hague",Male,BIOLOGIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,671078,9.899669552,1972.383534,273443,397635,18137.24324,23.71364582
188098,"Jan Tinbergen",44,NL,NLD,Netherlands,Europe,1903,"The Hague",Male,ECONOMIST,"SOCIAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,470384,15.86284766,1676.659895,130513,339871,10690.54545,24.03525026
188103,"Karl von Frisch",39,AT,AUT,Austria,Europe,1886,Vienna,Male,BIOLOGIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,546809,12.61826978,1839.769051,165452,381357,14020.74359,23.96233436
188158,"José Martí",49,CU,CUB,Cuba,"North America",1853,Havana,Male,WRITER,LANGUAGE,HUMANITIES,OGC,4806116,3.851718571,18673.27889,1447515,3358601,98084.0,25.20222372
188548,"Samuel Colt",44,US,USA,"United States","North America",1814,Hartford,Male,INVENTOR,INVENTION,"SCIENCE & TECHNOLOGY",OGC,2626892,7.430339609,13164.2485,1326121,1300771,59702.09091,24.70592708
188624,"Rabbi Akiva",26,UNK,UNK,Unknown,Unknown,50,"",Male,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,696487,6.074565512,5279.615034,149191,547296,26787.96154,24.34990413
188698,"Batu Khan",47,MN,MNG,Mongolia,Asia,1207,Mongolia,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1539071,12.36322249,6539.220852,383874,1155197,32746.19149,26.33642333
188740,Esarhaddon,31,UNK,UNK,Unknown,Unknown,-700,"",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,353346,11.33469793,1313.273843,135694,217652,11398.25806,25.17360373
188899,"Tim Allen",35,US,USA,"United States","North America",1953,Denver,Male,ACTOR,"FILM AND THEATRE",ARTS,OGC,8167304,2.91885746,37813.58511,6027905,2139399,233351.5429,21.82600929
189132,"Alberto Sordi",29,IT,ITA,Italy,Europe,1920,Rome,Male,ACTOR,"FILM AND THEATRE",ARTS,OGC,2198794,2.449308774,11277.03039,183474,2015320,75820.48276,23.04519988
189322,"Jeb Bush",31,US,USA,"United States","North America",1953,Midland,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,3704747,2.571294345,30156.27145,3035315,669432,119507.9677,19.85176657
189451,"Ion Iliescu",40,RO,ROU,Romania,Europe,1930,"Olteniţa",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,959886,10.45869228,5392.574251,310638,649248,23997.15,23.51252819
189474,"Chaim Weizmann",47,BY,BLR,Belarus,Europe,1874,Pinsk,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1378595,9.068696907,5043.28355,561789,816806,29331.80851,24.56170027
189644,"Jacques de Molay",33,FR,FRA,France,Europe,1240,"Franche-Comté",Male,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,2015011,9.807666672,7356.734881,652130,1362881,61060.93939,26.03804327
189654,"Patrick Moore",26,GB,GBR,"United Kingdom",Europe,1923,Pinner,Male,ASTRONOMER,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,1568030,1.619411582,50150.33531,1433302,134728,60308.84615,17.96298317
189688,"Hughes de Payens",27,FR,FRA,France,Europe,1070,Payns,Male,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,583452,7.808805576,1461.85168,241403,342049,21609.33333,24.74694731
189733,"Juan Sebastián Elcano",37,ES,ESP,Spain,Europe,1476,Getaria,Male,EXPLORER,EXPLORERS,EXPLORATION,OGC,1446778,5.340342409,6501.627325,264578,1182200,39102.10811,24.93186016
189774,"Norman Mailer",45,US,USA,"United States","North America",1923,"Long Branch",Male,WRITER,LANGUAGE,HUMANITIES,OGC,3247121,4.061868163,10351.56084,2307578,939543,72158.24444,23.67910151
189917,"René-Robert Cavelier, Sieur de La Salle",29,FR,FRA,France,Europe,1643,Rouen,Male,EXPLORER,EXPLORERS,EXPLORATION,OGC,198564,13.27938798,1252.370242,23943,174621,6847.034483,23.07898021
189930,"Omar Sharif",49,EG,EGY,Egypt,Africa,1932,Alexandria,Male,ACTOR,"FILM AND THEATRE",ARTS,OGC,6247708,6.368581243,28261.00932,3284311,2963397,127504.2449,24.93678957
189972,"Sabbatai Zevi",26,TR,TUR,Turkey,Asia,1626,Smyrna,Male,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,1032845,7.555888694,3456.676781,372161,660684,39724.80769,24.40264821
190046,"Karl Wilhelm Friedrich von Schlegel",33,DE,DEU,Germany,Europe,1772,Hanover,Male,WRITER,LANGUAGE,HUMANITIES,OGC,727679,9.230009577,2903.1285,145502,582177,22050.87879,24.19734707
190388,"Anna Magnani",40,IT,ITA,Italy,Europe,1908,Rome,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,1808622,6.039818252,8758.265586,454353,1354269,45215.55,24.01680501
190391,Dido,45,GB,GBR,"United Kingdom",Europe,1971,London,Female,MUSICIAN,MUSIC,ARTS,OGC,1363231,8.087880424,10148.99,256018,1107213,30294.02222,19.13411709
190435,"Kobo Abe",38,JP,JPN,Japan,Asia,1924,"Kita, Tokyo",Male,WRITER,LANGUAGE,HUMANITIES,OGC,1407350,3.842792967,11878.49038,186656,1220694,37035.52632,22.73465085
190441,"Gao Xingjian",63,CN,CHN,China,Asia,1940,Ganzhou,Male,WRITER,LANGUAGE,HUMANITIES,OGC,1439340,13.76598251,14680.66667,312240,1127100,22846.66667,24.10414844
190445,"Gloria Macapagal-Arroyo",60,PH,PHL,Philippines,Asia,1947,"San Juan, Metro Manila",Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,3033062,4.283135344,17963.82874,1999483,1033579,50551.03333,22.70063805
190448,"Horst Köhler",72,PL,POL,Poland,Europe,1943,"Skierbieszów",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,3095783,7.640568845,40142.81322,711203,2384580,42996.98611,24.12799985
191043,"Pope Shenouda III of Alexandria",42,EG,EGY,Egypt,Africa,1923,Asyut,Male,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,926046,5.310900632,29226.15496,578065,347981,22048.71429,20.59245452
191208,"Rigoberta Menchú",42,GT,GTM,Guatemala,"North America",1959,"Quiché",Female,"SOCIAL ACTIVIST",ACTIVISM,"PUBLIC FIGURE",OGC,3254630,4.080390904,16872.43685,728737,2525893,77491.19048,21.46318352
191285,"Natalie Imbruglia",35,AU,AUS,Australia,Oceania,1975,Sydney,Female,SINGER,MUSIC,ARTS,OGC,6358970,4.596721516,21873.80343,4017510,2341460,181684.8571,19.19517765
191314,"Jimmy Connors",42,US,USA,"United States","North America",1952,"East St. Louis",Male,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,3688192,5.519632799,34825.6813,2074497,1613695,87814.09524,21.80554292
191325,"Erich von Däniken",34,CH,CHE,Switzerland,Europe,1935,Zofingen,Male,WRITER,LANGUAGE,HUMANITIES,OGC,2963744,8.471358077,12097.63567,1129244,1834500,87168.94118,24.45256745
191397,"Johann Friedrich Herbart",28,DE,DEU,Germany,Europe,1776,Oldenburg,Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,OGC,847758,10.67430123,3069.349912,127990,719768,30277.07143,24.47556276
191400,"Michael Servetus",42,ES,ESP,Spain,Europe,1511,Tudela,Male,PHYSICIAN,MEDICINE,"SCIENCE & TECHNOLOGY",OGC,1683933,6.799134287,9452.21621,524342,1159591,40093.64286,25.00978666
191497,Sarah,37,UNK,UNK,Unknown,Unknown,-1500,"",Female,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,3352644,4.621298495,9474.022625,2090286,1262358,90612.0,26.9966814
191741,"Simon Marius",31,DE,DEU,Germany,Europe,1573,Gunzenhausen,Male,ASTRONOMER,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,218185,11.9404359,1270.93779,73355,144830,7038.225806,23.05683576
191803,"Wilhelm Eduard Weber",32,DE,DEU,Germany,Europe,1804,Wittenberg,Male,PHYSICIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,363859,12.54626553,1224.145957,115349,248510,11370.59375,23.68993378
191819,"Ernest Renan",34,FR,FRA,France,Europe,1823,"Tréguier",Male,PHILOSOPHER,PHILOSOPHY,HUMANITIES,OGC,1238611,8.213560895,3962.445003,344117,894494,36429.73529,24.58930685
191836,"Marcellin Berthelot",26,FR,FRA,France,Europe,1827,Paris,Male,CHEMIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,370260,7.505479421,1840.794967,91663,278597,14240.76923,22.60817268
191847,"Michel Eugène Chevreul",30,FR,FRA,France,Europe,1786,Angers,Male,CHEMIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,368116,8.602277252,1780.853043,141351,226765,12270.53333,22.85280761
191864,"Léon Bourgeois",33,FR,FRA,France,Europe,1851,Paris,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,273842,13.18636569,965.0478155,57180,216662,8298.242424,23.40317258
192005,"Paul Wolfowitz",34,US,USA,"United States","North America",1943,Ithaca,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1708090,4.01562859,5825.759683,1190541,517549,50237.94118,22.54223095
192008,"Adolphe Thiers",41,FR,FRA,France,Europe,1797,Marseille,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1341823,6.925187642,4410.322487,288967,1052856,32727.39024,24.83436848
192080,"Jens Stoltenberg",59,NO,NOR,Norway,Europe,1959,Oslo,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1639973,9.009322783,24902.92379,694874,945099,27796.15254,20.5373555
192081,"Thorbjørn Jagland",32,NO,NOR,Norway,Europe,1950,Drammen,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,396857,7.705178098,3804.340898,169842,227015,12401.78125,20.19980696
192137,"Svetlana Savitskaya",26,RU,RUS,Russia,Europe,1948,Moscow,Female,ASTRONAUT,EXPLORERS,EXPLORATION,OGC,349364,7.713573672,2557.722431,155899,193465,13437.07692,20.41115927
192196,"Valentina Tereshkova",69,RU,RUS,Russia,Europe,1937,"Bolshoye Maslennikovo",Female,ASTRONAUT,EXPLORERS,EXPLORATION,OGC,2939104,10.09517741,22816.72078,1371231,1567873,42595.71014,24.51705887
192241,"Bertil Ohlin",32,SE,SWE,Sweden,Europe,1899,Klippan,Male,ECONOMIST,"SOCIAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,328047,13.82213027,947.075835,90209,237838,10251.46875,23.45866379
192252,"George Akerlof",31,US,USA,"United States","North America",1940,"New Haven",Male,ECONOMIST,"SOCIAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,756597,7.538576497,10071.81161,390264,366333,24406.35484,21.40265492
192258,"Aristide Briand",46,FR,FRA,France,Europe,1862,Nantes,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1216844,9.123910758,4621.557742,228633,988211,26453.13043,24.75901177
192274,"Émile Loubet",26,FR,FRA,France,Europe,1838,Marsanne,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,414372,6.588203544,1603.520277,86245,328127,15937.38462,22.84803543
192332,"Patrice de Mac-Mahon, Duke of Magenta",37,FR,FRA,France,Europe,1808,"Sully, Saône-et-Loire",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,594904,6.065616356,4068.110484,735,594169,16078.48649,23.25676849
192381,"Joe Pantoliano",27,US,USA,"United States","North America",1951,Hoboken,Male,ACTOR,"FILM AND THEATRE",ARTS,OGC,3313627,3.885991616,12292.56626,2199592,1114035,122726.9259,21.731093
192467,"Einar Gerhardsen",26,NO,NOR,Norway,Europe,1897,Asker,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,343664,5.717234439,1016.597054,85079,258585,13217.84615,22.44008946
192481,"50 Cent",67,US,USA,"United States","North America",1975,Queens,Male,SINGER,MUSIC,ARTS,OGC,42347730,5.934493101,105984.9005,24758992,17588738,632055.6716,22.43448613
192486,"Jacob Jordaens",30,BE,BEL,Belgium,Europe,1593,Antwerp,Male,PAINTER,"FINE ARTS",ARTS,OGC,487500,10.65097222,2121.599652,135861,351639,16250.0,24.05478549
192488,"Roger van der Weyden",44,BE,BEL,Belgium,Europe,1400,Tournai,Male,ARTIST,"FINE ARTS",ARTS,OGC,1303456,10.90850255,4815.374893,412292,891164,29624.0,25.82818201
192503,"Hans Memling",34,DE,DEU,Germany,Europe,1430,Seligenstadt,Male,PAINTER,"FINE ARTS",ARTS,OGC,1051388,9.699909761,3342.861983,283825,767563,30923.17647,25.41750202
192515,"Pedanius Dioscorides",28,TR,TUR,Turkey,Asia,40,Anazarbus,Male,PHYSICIAN,MEDICINE,"SCIENCE & TECHNOLOGY",OGC,595856,9.632850735,2634.149954,171074,424782,21280.57143,25.17457509
192559,"Gilles Binchois",27,BE,BEL,Belgium,Europe,1400,Mons,Male,COMPOSER,MUSIC,ARTS,OGC,242753,10.38614906,683.5926505,92287,150466,8990.851852,23.78344545
192600,"Martin Niemöller",36,DE,DEU,Germany,Europe,1892,Lippstadt,Male,"SOCIAL ACTIVIST",ACTIVISM,"PUBLIC FIGURE",OGC,1699689,7.677270907,6251.292544,653903,1045786,47213.58333,24.27024021
192746,"Gerald Edelman",31,US,USA,"United States","North America",1929,"Ozone Park",Male,BIOLOGIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,343055,8.748091713,962.5033356,160308,182747,11066.29032,22.51428188
192892,"Bryan Adams",56,CA,CAN,Canada,"North America",1959,Kingston,Male,SINGER,MUSIC,ARTS,OGC,11401953,6.641177227,31531.72093,6139138,5262815,203606.3036,23.60042677
192935,"Gherman Titov",44,RU,RUS,Russia,Europe,1935,"Altai Krai",Male,ASTRONAUT,EXPLORERS,EXPLORATION,OGC,584413,13.40945152,4848.250798,210416,373997,13282.11364,22.87017742
192990,"Gustav Stresemann",55,DE,DEU,Germany,Europe,1878,Berlin,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1948351,6.89891152,8084.890463,516604,1431747,35424.56364,24.85958616
193204,"Masatoshi Koshiba",40,JP,JPN,Japan,Asia,1926,Toyohashi,Male,PHYSICIST,"NATURAL SCIENCES","SCIENCE & TECHNOLOGY",OGC,899884,5.686260812,4973.19151,169799,730085,22497.1,23.07085829
193208,"Mohammad Khatami",44,IR,IRN,Iran,Asia,1943,Ardakan,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1703811,7.622689825,15190.72874,865010,838801,38722.97727,22.96296059
193428,"Andrian Nikolayev",27,RU,RUS,Russia,Europe,1929,Shorshely,Male,ASTRONAUT,EXPLORERS,EXPLORATION,OGC,212562,14.87545719,1330.590697,53459,159103,7872.666667,21.96595995
193537,"Hermann Minkowski",38,LT,LTU,Lithuania,Europe,1864,Kaunas,Male,MATHEMATICIAN,MATH,"SCIENCE & TECHNOLOGY",OGC,777102,10.73352682,2077.336855,317269,459833,20450.05263,24.30698005
193580,Ferdowsi,68,IR,IRN,Iran,Asia,940,Tous,Male,WRITER,LANGUAGE,HUMANITIES,OGC,1588037,8.433053883,9349.762052,461762,1126275,23353.48529,26.17804707
193611,"Jean Simmons",37,GB,GBR,"United Kingdom",Europe,1929,"Lower Holloway",Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,2829763,3.372553744,15230.66802,2023548,806215,76480.08108,22.5708237
193622,"Eric R. Kandel",27,AT,AUT,Austria,Europe,1929,Vienna,Male,PHYSICIAN,MEDICINE,"SCIENCE & TECHNOLOGY",OGC,873095,5.780672231,5367.56626,464217,408878,32336.85185,21.98269131
193686,"Otto of Greece",37,AT,AUT,Austria,Europe,1815,Salzburg,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,854721,6.388871069,5024.419256,424067,430654,23100.56757,23.11301317
193687,"Maximilian I of Mexico",46,AT,AUT,Austria,Europe,1832,Vienna,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,4159900,3.962182501,15918.41821,1525697,2634203,90432.6087,25.02855396
193737,"Benazir Bhutto",92,PK,PAK,Pakistan,Asia,1953,Karachi,Female,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,6824539,5.609689386,57665.21331,4541941,2282598,74179.77174,22.90894247
193756,"Charlotte of Belgium",27,BE,BEL,Belgium,Europe,1840,Laken,Female,COMPANION,COMPANIONS,"PUBLIC FIGURE",OGC,1068554,6.7887249,4015.054974,67563,1000991,39576.07407,24.05225963
193843,"Joanne Woodward",39,US,USA,"United States","North America",1930,Thomasville,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,3245140,3.419817987,34176.83935,2386517,858623,83208.71795,22.02045336
193870,"Melina Mercouri",31,GR,GRC,Greece,Europe,1920,Athens,Female,ACTOR,"FILM AND THEATRE",ARTS,OGC,1154180,7.907073299,4926.816513,451403,702777,37231.6129,23.41390549
193872,"Jean-Jacques Dessalines",31,GN,GIN,Guinea,Africa,1758,Guinea,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,917835,4.859139754,7014.784616,482543,435292,29607.58065,22.5931292
193995,"Anna Pavlovna of Russia",26,RU,RUS,Russia,Europe,1795,"Saint Petersburg",Female,COMPANION,COMPANIONS,"PUBLIC FIGURE",OGC,755929,7.957016034,4537.179736,159085,596844,29074.19231,23.35462953
194037,"Raymond Carver",32,US,USA,"United States","North America",1938,Clatskanie,Male,WRITER,LANGUAGE,HUMANITIES,OGC,2164926,4.781707158,5131.410205,1303575,861351,67653.9375,23.57929507
194063,"Theodore von Karman",29,HU,HUN,Hungary,Europe,1881,Budapest,Male,ENGINEER,ENGINEERING,"SCIENCE & TECHNOLOGY",OGC,626463,7.602372867,2668.521537,291484,334979,21602.17241,22.82167544
194128,"Madame de Pompadour",42,FR,FRA,France,Europe,1721,Paris,Female,COMPANION,COMPANIONS,"PUBLIC FIGURE",OGC,5346389,9.192236246,20008.25417,2049686,3296703,127294.9762,26.37074022
194176,"Madame du Barry",31,FR,FRA,France,Europe,1743,Vaucouleurs,Female,COMPANION,COMPANIONS,"PUBLIC FIGURE",OGC,2153770,6.616801469,5352.020703,912524,1241246,69476.45161,25.11446813
194191,"Than Shwe",36,MM,MMR,"Myanmar [Burma]",Asia,1933,Kyaukse,Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1485708,7.342861351,12851.57831,792160,693548,41269.66667,22.66130127
194244,"Goran Ivanišević",36,HR,HRV,Croatia,Europe,1971,Split,Male,"TENNIS PLAYER","INDIVIDUAL SPORTS",SPORTS,OGC,2098880,6.572704177,21902.84933,1117154,981726,58302.22222,18.24554681
194273,"Saint Lawrence",46,ES,ESP,Spain,Europe,225,Huesca,Male,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,1586425,9.411708836,15675.2104,437434,1148991,34487.5,25.76754787
194276,"Thomas Muentzer",34,DE,DEU,Germany,Europe,1488,Harz,Male,"SOCIAL ACTIVIST",ACTIVISM,"PUBLIC FIGURE",OGC,1015940,8.122977315,5390.656957,187272,828668,29880.58824,24.72895514
194342,"Svetlana Alliluyeva",32,RU,RUS,Russia,Europe,1926,Moscow,Female,WRITER,LANGUAGE,HUMANITIES,OGC,1928745,5.735560938,18237.16868,1138076,790669,60273.28125,22.39902485
194380,"Saint Margaret of Scotland",27,GB,GBR,"United Kingdom",Europe,1045,Hungary,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,OGC,654805,2.983270209,3076.575342,491328,163477,24252.03704,22.43657044
194385,"Margaret the Virgin",29,TR,TUR,Turkey,Asia,289,Pisidia,Female,"RELIGIOUS FIGURE",RELIGION,INSTITUTIONS,OGC,522441,11.04998167,2955.055498,154702,367739,18015.2069,25.08638379
194455,"Ole Gunnar Solskjær",37,NO,NOR,Norway,Europe,1973,Kristiansund,Male,"SOCCER PLAYER","TEAM SPORTS",SPORTS,OGC,3048106,6.247273297,20178.35735,1754460,1293646,82381.24324,18.63228688
194475,"Faisal I of Iraq",32,SA,SAU,"Saudi Arabia",Asia,1883,"Ta’if",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,1320634,4.736511598,5485.03418,781151,539483,41269.8125,22.93776504
194551,"Sammy Davis, Jr.",27,US,USA,"United States","North America",1925,Harlem,Male,SINGER,MUSIC,ARTS,OGC,969406,6.737721417,6094.264088,163371,806035,35903.92593,22.8258263
194660,"Leonid Kantorovich",41,RU,RUS,Russia,Europe,1912,"Saint Petersburg",Male,MATHEMATICIAN,MATH,"SCIENCE & TECHNOLOGY",OGC,279541,11.89359706,1402.114613,123941,155600,6818.073171,22.49222321
194815,"Anja Pärson",29,SE,SWE,Sweden,Europe,1981,"Umeå",Female,SKIER,"INDIVIDUAL SPORTS",SPORTS,OGC,753741,8.040959877,12330.26012,170546,583195,25991.06897,15.63587603
194842,"Mihai Eminescu",44,RO,ROU,Romania,Europe,1850,"Botoşani",Male,WRITER,LANGUAGE,HUMANITIES,OGC,4150937,2.857584262,47860.28276,457394,3693543,94339.47727,23.81676429
194961,"Noel Gallagher",38,GB,GBR,"United Kingdom",Europe,1967,Manchester,Male,SINGER,MUSIC,ARTS,OGC,9538392,5.207740913,54335.3733,5228624,4309768,251010.3158,20.78857512
195086,"Harper Lee",44,US,USA,"United States","North America",1926,Monroeville,Female,WRITER,LANGUAGE,HUMANITIES,OGC,5342911,2.210887503,27287.12203,4589062,753849,121429.7955,22.33244769
195152,"Adolfo Pérez Esquivel",36,AR,ARG,Argentina,"South America",1931,"Buenos Aires",Male,"SOCIAL ACTIVIST",ACTIVISM,"PUBLIC FIGURE",OGC,800040,5.668344615,7461.349375,114201,685839,22223.33333,22.33384957
195173,"Liliʻuokalani",40,US,USA,"United States","North America",1838,Honolulu,Female,NOBLEMAN,GOVERNMENT,INSTITUTIONS,OGC,1598119,3.968626089,8897.565822,1136628,461491,39952.975,22.74926154
195237,"Zoran Đinđić",40,RS,SRB,Serbia,Europe,1952,"Šamac",Male,POLITICIAN,GOVERNMENT,INSTITUTIONS,OGC,824894,10.43158739,7442.917941,319669,505225,20622.35,21.27745725
