Country Name,Country Code,Indicator Name,Indicator Code ,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Algeria,DZA,Rural population,SP.RUR.TOTL,7.83691300000000E+06,7.88471000000000E+06,7.91075400000000E+06,7.92966200000000E+06,7.94608700000000E+06,7.96366500000000E+06,8.02597300000000E+06,8.23237200000000E+06,8.44762800000000E+06,8.66724600000000E+06,8.88796700000000E+06,9.10950600000000E+06,9.33335000000000E+06,9.56183400000000E+06,9.79811200000000E+06,1.00445590000000E+07,1.03008360000000E+07,1.05198580000000E+07,1.06694710000000E+07,1.08275360000000E+07,1.09953110000000E+07,1.11737650000000E+07,1.13586900000000E+07,1.15442230000000E+07,1.17222570000000E+07,1.18879780000000E+07,1.20380400000000E+07,1.21802220000000E+07,1.23252010000000E+07,1.24563140000000E+07,1.25727560000000E+07,1.26747140000000E+07,1.27606150000000E+07,1.28288660000000E+07,1.28757690000000E+07,1.28996830000000E+07,1.29008900000000E+07,1.28834710000000E+07,1.28481150000000E+07,1.27863750000000E+07,1.27134720000000E+07,1.26311700000000E+07,1.25402700000000E+07,1.24475780000000E+07,1.23602860000000E+07,1.22836590000000E+07,1.22179690000000E+07,1.21618270000000E+07,1.21119750000000E+07,1.20712520000000E+07,1.20357800000000E+07,1.20052230000000E+07,1.19793550000000E+07,1.19545780000000E+07,
Algeria,DZA,Rural population (% of total population),SP.RUR.TOTL.ZS,6.94900000000000E+01,6.82030000000000E+01,6.67860000000000E+01,6.53380000000000E+01,6.38590000000000E+01,6.23570000000000E+01,6.11600000000000E+01,6.09960000000000E+01,6.08310000000000E+01,6.06660000000000E+01,6.05000000000000E+01,6.03350000000000E+01,6.01690000000000E+01,6.00030000000000E+01,5.98370000000000E+01,5.96700000000000E+01,5.95030000000000E+01,5.90720000000000E+01,5.82060000000000E+01,5.73350000000000E+01,5.64580000000000E+01,5.55800000000000E+01,5.46970000000000E+01,5.38110000000000E+01,5.29210000000000E+01,5.20320000000000E+01,5.11400000000000E+01,5.02780000000000E+01,4.94890000000000E+01,4.87020000000000E+01,4.79150000000000E+01,4.71290000000000E+01,4.63430000000000E+01,4.55610000000000E+01,4.47810000000000E+01,4.40030000000000E+01,4.32260000000000E+01,4.24560000000000E+01,4.16870000000000E+01,4.08820000000000E+01,4.00810000000000E+01,3.92880000000000E+01,3.84990000000000E+01,3.77160000000000E+01,3.69390000000000E+01,3.61700000000000E+01,3.54070000000000E+01,3.46520000000000E+01,3.39030000000000E+01,3.31780000000000E+01,3.24740000000000E+01,3.17910000000000E+01,3.11300000000000E+01,3.04900000000000E+01,
Algeria,DZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1.24933204708364E+00,6.08043422249647E-01,3.29765856848496E-01,2.38731217414152E-01,2.06919445002464E-01,2.20971479034320E-01,7.79358674436262E-01,2.53912792428232E+00,2.58115048883607E+00,2.56654013696463E+00,2.51472461860352E+00,2.46201442172912E+00,2.42755235433454E+00,2.41855424485762E+00,2.44101643869552E+00,2.48413808088161E+00,2.51939621262964E+00,2.10396521291748E+00,1.41217767082204E+00,1.47060331405287E+00,1.53763902226978E+00,1.60997106600122E+00,1.64144698910281E+00,1.62020489372169E+00,1.53042037208366E+00,1.40382949678929E+00,1.25439985631185E+00,1.17418527854769E+00,1.18325393955709E+00,1.05816148365040E+00,9.30460780894784E-01,8.07673436245311E-01,6.75448912723540E-01,5.33431387995439E-01,3.64938479418509E-01,1.85556450079417E-01,9.35638135542020E-03,-1.35112928724033E-01,-2.74806397478035E-01,-4.81695710581942E-01,-5.71793223925353E-01,-6.49464997726997E-01,-7.22250257800687E-01,-7.41900024035699E-01,-7.03747491269070E-01,-6.21874841454410E-01,-5.36210552165158E-01,-4.60562502157822E-01,-4.10747933837014E-01,-3.36787464236938E-01,-2.94287787899596E-01,-2.54207500871020E-01,-2.15705358919036E-01,-2.07045025580175E-01,
Algeria,DZA,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28564000000000E+00,1.68973000000000E+00,1.73056000000000E+00,2.02205000000000E+00,2.16360000000000E+00,,2.42339000000000E+00,2.71891000000000E+00,3.40115000000000E+00,,3.95212000000000E+00,4.63963000000000E+00,6.01584000000000E+00,2.82561600000000E+01,2.93656800000000E+01,3.56318300000000E+01,7.96074300000000E+01,8.37432600000000E+01,7.88414400000000E+01,,,
Algeria,DZA,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29339000000000E+00,1.64221000000000E+00,1.70253000000000E+00,2.03012000000000E+00,2.16364000000000E+00,,2.42409000000000E+00,2.69649000000000E+00,3.38530000000000E+00,,3.93225000000000E+00,4.55841000000000E+00,5.89804000000000E+00,2.71605000000000E+01,2.98447200000000E+01,3.45178400000000E+01,7.70567400000000E+01,8.18607400000000E+01,7.94398000000000E+01,,,
Algeria,DZA,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27821000000000E+00,1.73525000000000E+00,1.75739000000000E+00,2.01431000000000E+00,2.16355000000000E+00,,2.42272000000000E+00,2.74048000000000E+00,3.41639000000000E+00,,3.97113000000000E+00,4.71721000000000E+00,6.12819000000000E+00,2.93018300000000E+01,2.89081600000000E+01,3.66976900000000E+01,8.20532800000000E+01,8.55514300000000E+01,7.82666200000000E+01,,,
Algeria,DZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,7.33599200000000E+01,7.80120700000000E+01,8.30415500000000E+01,8.69690200000000E+01,8.90226100000000E+01,9.18093900000000E+01,9.36088500000000E+01,9.45412700000000E+01,9.41756500000000E+01,9.39838400000000E+01,9.28113800000000E+01,9.15365400000000E+01,9.02718500000000E+01,8.98542200000000E+01,8.90054300000000E+01,8.79531600000000E+01,8.90820600000000E+01,9.02718500000000E+01,9.00005700000000E+01,8.99119300000000E+01,9.10041100000000E+01,9.24101900000000E+01,9.24124100000000E+01,9.29986300000000E+01,9.32792300000000E+01,9.48550900000000E+01,9.64031400000000E+01,9.79801400000000E+01,1.00275340000000E+02,1.03198210000000E+02,1.02693620000000E+02,1.04391580000000E+02,1.05476020000000E+02,1.06415500000000E+02,1.06712490000000E+02,1.06580350000000E+02,1.07258130000000E+02,1.06580520000000E+02,1.09677830000000E+02,1.13322720000000E+02,1.15484950000000E+02,1.17407740000000E+02,,
Algeria,DZA,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,6.76752100000000E+01,7.17111800000000E+01,7.40750700000000E+01,7.58747500000000E+01,7.73166100000000E+01,7.82735200000000E+01,7.82890800000000E+01,7.93252300000000E+01,7.95065900000000E+01,7.90398000000000E+01,7.83163400000000E+01,7.93246500000000E+01,7.96854300000000E+01,8.08137800000000E+01,8.20693100000000E+01,8.28933400000000E+01,8.34780800000000E+01,8.33832600000000E+01,8.44133800000000E+01,8.49657600000000E+01,8.42351800000000E+01,8.41658200000000E+01,8.46157400000000E+01,8.45855900000000E+01,8.44342300000000E+01,,8.64858600000000E+01,8.77263200000000E+01,9.00919100000000E+01,9.15155700000000E+01,9.20126900000000E+01,9.24484200000000E+01,9.23416900000000E+01,9.18434100000000E+01,9.32722700000000E+01,9.40248300000000E+01,9.55656300000000E+01,9.72964400000000E+01,9.75848200000000E+01,9.73039400000000E+01,,
Algeria,DZA,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,5.62461400000000E+01,6.14931100000000E+01,6.63430600000000E+01,6.98989900000000E+01,7.21131700000000E+01,7.51236200000000E+01,7.77391900000000E+01,7.90300000000000E+01,7.96334100000000E+01,8.00482500000000E+01,7.95518500000000E+01,7.87479100000000E+01,7.81831300000000E+01,7.82281900000000E+01,7.81835000000000E+01,7.82331200000000E+01,8.00610100000000E+01,8.16153700000000E+01,8.18495000000000E+01,8.20091900000000E+01,8.32896900000000E+01,8.50918800000000E+01,8.55228600000000E+01,8.66621500000000E+01,8.73581500000000E+01,8.93443900000000E+01,9.11597900000000E+01,9.30247800000000E+01,9.54859900000000E+01,9.84560400000000E+01,9.80460100000000E+01,9.99952400000000E+01,1.00984890000000E+02,1.02047350000000E+02,1.02356020000000E+02,1.02402320000000E+02,1.03579900000000E+02,1.03135270000000E+02,1.06102620000000E+02,1.09665960000000E+02,1.11728960000000E+02,1.13974800000000E+02,,
Algeria,DZA,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,5.56097400000000E+01,5.90899300000000E+01,6.15298900000000E+01,6.36162300000000E+01,6.57260000000000E+01,6.73447500000000E+01,6.79747700000000E+01,6.92235500000000E+01,6.96730100000000E+01,6.95053500000000E+01,6.92900600000000E+01,7.05419100000000E+01,7.14323500000000E+01,7.31419900000000E+01,7.48371600000000E+01,7.60117300000000E+01,7.69896000000000E+01,7.72285600000000E+01,7.86437100000000E+01,7.96509800000000E+01,7.94774600000000E+01,7.99730500000000E+01,8.07747300000000E+01,8.12240700000000E+01,8.14480400000000E+01,,8.43989400000000E+01,8.58874400000000E+01,8.83007400000000E+01,8.99073700000000E+01,9.05181500000000E+01,9.10648000000000E+01,9.10104200000000E+01,9.06021200000000E+01,9.24019000000000E+01,9.33136600000000E+01,9.45419600000000E+01,,,,,
Algeria,DZA,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,8.97548900000000E+01,9.38296800000000E+01,9.90228800000000E+01,1.03296350000000E+02,1.05185290000000E+02,1.07745670000000E+02,1.08757220000000E+02,1.09349410000000E+02,1.08068310000000E+02,1.07311110000000E+02,1.05506280000000E+02,1.03800600000000E+02,1.01875270000000E+02,1.01016460000000E+02,9.93929600000000E+01,9.72780800000000E+01,9.77337900000000E+01,9.85727600000000E+01,9.78176900000000E+01,9.74941300000000E+01,9.84106800000000E+01,9.94404000000000E+01,9.90313200000000E+01,9.90844300000000E+01,9.89628600000000E+01,1.00141220000000E+02,1.01432540000000E+02,1.02735030000000E+02,1.04874230000000E+02,1.07756150000000E+02,1.07165080000000E+02,1.08623710000000E+02,1.09799330000000E+02,1.10617580000000E+02,1.10897820000000E+02,1.10587320000000E+02,1.10779940000000E+02,1.09876010000000E+02,1.13096440000000E+02,1.16823930000000E+02,1.19087540000000E+02,1.20703030000000E+02,,
Algeria,DZA,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,7.92224900000000E+01,8.37833000000000E+01,8.60662300000000E+01,8.75826500000000E+01,8.83804100000000E+01,8.87068900000000E+01,8.81426600000000E+01,8.89859400000000E+01,8.89214400000000E+01,8.81831600000000E+01,8.69802700000000E+01,8.77570200000000E+01,8.76072300000000E+01,8.81737000000000E+01,8.90053700000000E+01,8.94922800000000E+01,8.97007100000000E+01,8.92883400000000E+01,8.99528100000000E+01,9.00713200000000E+01,8.88060100000000E+01,8.81927200000000E+01,8.83027200000000E+01,8.78101200000000E+01,8.72985700000000E+01,,8.84897900000000E+01,8.94937600000000E+01,9.18151900000000E+01,9.30637000000000E+01,9.34513900000000E+01,9.37794300000000E+01,9.36206600000000E+01,9.30338800000000E+01,9.41056300000000E+01,9.47050800000000E+01,9.65444600000000E+01,,,,,
Algeria,DZA,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,,,1.89383000000000E+00,1.69059000000000E+00,1.37061000000000E+00,8.66250000000000E-01,8.18620000000000E-01,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,1.95040000000000E-01,2.63000000000000E-01,1.66200000000000E-01,1.36760000000000E-01,5.15900000000000E-01,6.43960000000000E-01,,
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,9.58296000000000E+00,1.15567500000000E+01,1.30168300000000E+01,1.42907000000000E+01,1.56476100000000E+01,1.81025700000000E+01,2.13214700000000E+01,2.52508100000000E+01,2.80228300000000E+01,3.01726900000000E+01,3.23341700000000E+01,3.53693400000000E+01,3.86133100000000E+01,4.19016000000000E+01,4.50002900000000E+01,4.92178000000000E+01,5.16678900000000E+01,5.26859500000000E+01,5.92567000000000E+01,5.87364700000000E+01,5.72397400000000E+01,5.69668000000000E+01,5.70243200000000E+01,5.78501300000000E+01,5.74537600000000E+01,5.72697300000000E+01,5.72739500000000E+01,,6.25541100000000E+01,6.19200100000000E+01,6.54966000000000E+01,6.87787000000000E+01,7.11943700000000E+01,7.48486300000000E+01,7.67429600000000E+01,7.81379400000000E+01,6.88504100000000E+01,7.54040500000000E+01,9.16107200000000E+01,9.53915100000000E+01,9.76072900000000E+01,,,
Algeria,DZA,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,8.86302000000000E+00,,,,,,,,,,,,,3.87891600000000E+01,,,,,,,,,,,5.14587000000000E+01,5.15269000000000E+01,5.09377800000000E+01,,,,,,,,,,,,,,,,,
Algeria,DZA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,5.53668000000000E+00,6.94001000000000E+00,8.26820000000000E+00,9.29236000000000E+00,1.05535100000000E+01,1.24333500000000E+01,1.49417100000000E+01,1.84248700000000E+01,2.11852300000000E+01,2.33957200000000E+01,2.55149300000000E+01,2.85700700000000E+01,,3.48400800000000E+01,3.77718400000000E+01,4.18273300000000E+01,4.37474000000000E+01,4.48282400000000E+01,5.09654700000000E+01,5.10935500000000E+01,5.06616000000000E+01,5.11245200000000E+01,5.18485000000000E+01,5.34605100000000E+01,5.38476500000000E+01,5.41839100000000E+01,5.58921000000000E+01,,6.29214400000000E+01,6.34060100000000E+01,6.75672000000000E+01,7.08995100000000E+01,7.41337000000000E+01,7.80201800000000E+01,8.01370700000000E+01,8.15314400000000E+01,7.14670300000000E+01,7.67626700000000E+01,9.20968900000000E+01,9.71387700000000E+01,9.95486000000000E+01,,,
Algeria,DZA,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,5.17636000000000E+00,,,,,,,,,,,,,3.23527200000000E+01,,,,,,,,,,,4.80733000000000E+01,4.84568100000000E+01,4.93534600000000E+01,,,,,,,,,,,,,,,,,
Algeria,DZA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,1.34656800000000E+01,1.59870100000000E+01,1.75736100000000E+01,1.90867000000000E+01,2.05348000000000E+01,2.35403000000000E+01,2.74356700000000E+01,3.17870500000000E+01,3.45641900000000E+01,3.66488100000000E+01,3.88423800000000E+01,4.18589500000000E+01,,4.86446700000000E+01,5.19070200000000E+01,5.62856900000000E+01,5.92525300000000E+01,6.02198700000000E+01,6.72184800000000E+01,6.60780300000000E+01,6.35577300000000E+01,6.25806000000000E+01,6.20015900000000E+01,6.20750600000000E+01,6.09269900000000E+01,6.02426500000000E+01,5.86049200000000E+01,,6.22008300000000E+01,6.04918200000000E+01,6.35071600000000E+01,6.67397600000000E+01,6.83664600000000E+01,7.17952800000000E+01,7.34730400000000E+01,7.48664500000000E+01,6.63264900000000E+01,7.40934500000000E+01,9.11425600000000E+01,9.37112300000000E+01,9.57430400000000E+01,,,
Algeria,DZA,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,1.24006600000000E+01,,,,,,,,,,,,,4.49353500000000E+01,,,,,,,,,,,5.47193700000000E+01,5.44846700000000E+01,5.24637700000000E+01,,,,,,,,,,,,,,,,,
Algeria,DZA,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,1.56870000000000E-01,1.69460000000000E-01,1.34480000000000E-01,7.71400000000000E-02,2.71400000000000E-01,,,
Algeria,DZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10731000000000E+00,8.89758000000000E+00,,1.02256000000000E+01,1.09143600000000E+01,1.10180400000000E+01,1.08520200000000E+01,1.03441900000000E+01,1.00506600000000E+01,1.13419600000000E+01,,,1.36032700000000E+01,,1.52484800000000E+01,1.67490100000000E+01,1.77440000000000E+01,1.81805600000000E+01,1.97625800000000E+01,2.02148500000000E+01,2.22853600000000E+01,,2.85967100000000E+01,2.87582500000000E+01,3.02754700000000E+01,3.14641100000000E+01,,
Algeria,DZA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88902100000000E+01,2.22402400000000E+01,2.25669700000000E+01,2.60438800000000E+01,,3.37797300000000E+01,3.40852400000000E+01,3.59619500000000E+01,3.77072500000000E+01,,
Algeria,DZA,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74963800000000E+01,1.73753900000000E+01,1.79488600000000E+01,1.86593200000000E+01,,2.35836300000000E+01,2.36008400000000E+01,2.47666600000000E+01,2.54197600000000E+01,,
Algeria,DZA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10000000000000E+01,6.10000000000000E+01,6.60000000000000E+01,7.30000000000000E+01,9.80000000000000E+01,1.06000000000000E+02,1.20000000000000E+02,1.23000000000000E+02,1.25000000000000E+02,1.46300000000000E+02,1.55600000000000E+02,1.59600000000000E+02,1.56400000000000E+02,1.85400000000000E+02,2.11300000000000E+02,2.20500000000000E+02,2.29700000000000E+02,2.80700000000000E+02,3.44000000000000E+02,3.50300000000000E+02,4.13400000000000E+02,4.80700000000000E+02,5.36600000000000E+02,6.07500000000000E+02,5.98300000000000E+02,5.99300000000000E+02,,,
Algeria,DZA,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,6.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,7.00000000000000E+00,
Algeria,DZA,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,1.86261000000000E+05,2.39032000000000E+05,2.78843000000000E+05,3.02519000000000E+05,4.06565000000000E+05,4.87648000000000E+05,5.89227000000000E+05,7.18122000000000E+05,8.21168000000000E+05,9.06938000000000E+05,1.00048600000000E+06,1.12410000000000E+06,1.26086200000000E+06,1.42030300000000E+06,1.56916700000000E+06,1.75650600000000E+06,1.87755300000000E+06,1.95456300000000E+06,1.95486900000000E+06,1.99728700000000E+06,2.02222000000000E+06,2.13675500000000E+06,2.17607600000000E+06,2.29090400000000E+06,2.33611400000000E+06,2.39744600000000E+06,2.48016800000000E+06,,2.74595000000000E+06,2.73226800000000E+06,2.90669500000000E+06,3.07170000000000E+06,3.19224700000000E+06,3.25481200000000E+06,3.29197100000000E+06,3.31570100000000E+06,3.41768400000000E+06,3.54292400000000E+06,4.13900700000000E+06,4.22726400000000E+06,4.19162300000000E+06,4.20291900000000E+06,,
Algeria,DZA,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,,2.87124000000000E+01,2.96198800000000E+01,3.17454600000000E+01,3.28984300000000E+01,3.32249500000000E+01,3.39736900000000E+01,3.45717400000000E+01,3.59050400000000E+01,3.71732700000000E+01,3.81599400000000E+01,3.88079400000000E+01,3.97396100000000E+01,4.01269900000000E+01,4.09254900000000E+01,4.13563400000000E+01,4.19832900000000E+01,4.19679200000000E+01,4.23328400000000E+01,4.30301500000000E+01,4.35785600000000E+01,4.42895900000000E+01,4.45226500000000E+01,4.55501100000000E+01,4.59127900000000E+01,4.66585500000000E+01,4.71497600000000E+01,4.85390500000000E+01,,5.00286200000000E+01,5.11112400000000E+01,5.11950500000000E+01,5.12282800000000E+01,5.16888600000000E+01,5.21914600000000E+01,5.23930200000000E+01,5.27106300000000E+01,5.24511900000000E+01,5.20241800000000E+01,5.08852500000000E+01,5.13899300000000E+01,5.13852000000000E+01,5.11218800000000E+01,,
Algeria,DZA,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,2.42335000000000E+05,2.99280000000000E+05,3.43393000000000E+05,3.84001000000000E+05,4.29684000000000E+05,5.09258000000000E+05,6.12229000000000E+05,7.41961000000000E+05,8.44291000000000E+05,9.33335000000000E+05,1.02829400000000E+06,1.15470900000000E+06,1.29749000000000E+06,1.45238900000000E+06,1.61174400000000E+06,1.82339200000000E+06,1.97585300000000E+06,2.08264600000000E+06,2.11129200000000E+06,2.16246900000000E+06,2.17558000000000E+06,2.23278000000000E+06,2.30519800000000E+06,2.41207900000000E+06,2.47256900000000E+06,2.54486400000000E+06,2.61824200000000E+06,,2.98492700000000E+06,2.99425800000000E+06,3.18882600000000E+06,3.35234000000000E+06,3.45593000000000E+06,3.60478500000000E+06,3.65423200000000E+06,3.66485200000000E+06,3.72409500000000E+06,3.98453600000000E+06,4.57616600000000E+06,4.61622600000000E+06,4.57251300000000E+06,,,
Algeria,DZA,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,2.82922400000000E+01,2.94069100000000E+01,3.11048900000000E+01,3.18402800000000E+01,3.30233400000000E+01,3.36255900000000E+01,3.42943600000000E+01,3.56927100000000E+01,3.69629700000000E+01,3.78896100000000E+01,3.85342100000000E+01,3.94469900000000E+01,,4.06146700000000E+01,4.10132100000000E+01,4.15440600000000E+01,4.14181600000000E+01,4.16479300000000E+01,4.21322600000000E+01,4.26191500000000E+01,4.33611700000000E+01,4.39773300000000E+01,4.45727000000000E+01,4.53227700000000E+01,4.59821700000000E+01,4.64244500000000E+01,4.78785400000000E+01,,4.93134000000000E+01,5.01843500000000E+01,5.05497000000000E+01,5.05274800000000E+01,5.10584100000000E+01,5.11290100000000E+01,5.12383700000000E+01,5.12163400000000E+01,5.09642500000000E+01,4.99850400000000E+01,4.93162200000000E+01,4.99208200000000E+01,4.99617400000000E+01,,,
Algeria,DZA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,1.14870000000000E+04,,,,1.66560000000000E+04,1.97640000000000E+04,2.26050000000000E+04,2.77640000000000E+04,3.26210000000000E+04,3.72690000000000E+04,4.11370000000000E+04,4.77710000000000E+04,,6.19610000000000E+04,6.94660000000000E+04,8.22180000000000E+04,9.44600000000000E+04,1.05088000000000E+05,1.13099000000000E+05,1.20722000000000E+05,1.27024000000000E+05,1.31232000000000E+05,1.35730000000000E+05,1.43887000000000E+05,1.46792000000000E+05,1.50397000000000E+05,1.51948000000000E+05,,,,,,,,,,,,,,,,,
Algeria,DZA,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.37992700000000E+01,3.63460600000000E+01,3.80976100000000E+01,3.84477800000000E+01,3.91816000000000E+01,3.93573700000000E+01,3.90477400000000E+01,4.00512100000000E+01,4.19148300000000E+01,4.30143100000000E+01,4.31113400000000E+01,4.41046000000000E+01,4.51977000000000E+01,,,,,,,,,,,,,,,,,
Algeria,DZA,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,2.34790000000000E+04,2.98830000000000E+04,3.59870000000000E+04,4.04040000000000E+04,4.43140000000000E+04,4.75130000000000E+04,4.96000000000000E+04,5.25600000000000E+04,5.68910000000000E+04,6.18920000000000E+04,6.32840000000000E+04,6.63320000000000E+04,6.86770000000000E+04,,,,,,,,,,,,,,,,,
Algeria,DZA,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,5.60740000000000E+04,6.02480000000000E+04,6.45500000000000E+04,8.14820000000000E+04,2.31190000000000E+04,2.16100000000000E+04,2.30020000000000E+04,2.38390000000000E+04,2.31230000000000E+04,2.63970000000000E+04,2.78080000000000E+04,3.06090000000000E+04,3.66280000000000E+04,3.20860000000000E+04,4.25770000000000E+04,6.68860000000000E+04,9.83000000000000E+04,1.28083000000000E+05,1.56423000000000E+05,1.65182000000000E+05,1.53360000000000E+05,9.60250000000000E+04,1.29122000000000E+05,1.21175000000000E+05,1.36455000000000E+05,1.47418000000000E+05,1.38074000000000E+05,,2.38977000000000E+05,2.61990000000000E+05,2.82131000000000E+05,2.80640000000000E+05,2.63683000000000E+05,3.49973000000000E+05,3.62261000000000E+05,3.49151000000000E+05,3.06411000000000E+05,4.41612000000000E+05,4.37159000000000E+05,3.88962000000000E+05,3.80890000000000E+05,,,
Algeria,DZA,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,2.68966000000000E+01,2.85619400000000E+01,2.83377200000000E+01,2.79116900000000E+01,2.94779200000000E+01,2.57704800000000E+01,2.71889400000000E+01,2.92965300000000E+01,2.94944400000000E+01,2.86017400000000E+01,2.86859900000000E+01,2.87007100000000E+01,,2.68559500000000E+01,2.83674300000000E+01,3.00092700000000E+01,3.09176000000000E+01,3.11961800000000E+01,3.09110600000000E+01,3.10185100000000E+01,3.11189400000000E+01,3.18427500000000E+01,2.81005600000000E+01,3.41679400000000E+01,3.44025500000000E+01,3.46287400000000E+01,3.60140200000000E+01,,4.10951700000000E+01,4.05179600000000E+01,4.39008800000000E+01,4.28570400000000E+01,4.34260100000000E+01,4.12480400000000E+01,4.07457600000000E+01,3.70258100000000E+01,3.43789900000000E+01,3.36256700000000E+01,3.44606900000000E+01,3.39544700000000E+01,3.42967800000000E+01,,,
